zip;primary_city;state;latitude;longitude;country
02113;Boston;MA;42.35;-71.06;US
02114;Boston;MA;42.35;-71.06;US
02115;Boston;MA;42.35;-71.06;US
02116;Boston;MA;42.35;-71.06;US
02117;Boston;MA;42.35;-71.06;US
02118;Boston;MA;42.35;-71.06;US
02119;Roxbury;MA;42.35;-71.06;US
02120;Roxbury Crossing;MA;42.35;-71.06;US
02121;Dorchester;MA;42.35;-71.06;US
02122;Dorchester;MA;42.35;-71.06;US
02123;Boston;MA;42.35;-71.06;US
02124;Dorchester Center;MA;42.35;-71.06;US
02125;Dorchester;MA;42.35;-71.06;US
02126;Mattapan;MA;42.26;-71.1;US
02127;Boston;MA;42.35;-71.06;US
02128;Boston;MA;42.35;-71.06;US
02129;Charlestown;MA;42.38;-71.06;US
02130;Jamaica Plain;MA;42.3;-71.11;US
02131;Roslindale;MA;42.28;-71.13;US
02132;West Roxbury;MA;42.28;-71.16;US
02133;Boston;MA;42.35;-71.06;US
02134;Allston;MA;42.35;-71.13;US
02135;Brighton;MA;42.35;-71.15;US
02136;Hyde Park;MA;42.26;-71.11;US
02137;Readville;MA;42.25;-71.12;US
02138;Cambridge;MA;42.37;-71.11;US
02139;Cambridge;MA;42.37;-71.11;US
02140;Cambridge;MA;42.37;-71.11;US
02141;Cambridge;MA;42.37;-71.11;US
02142;Cambridge;MA;42.37;-71.11;US
02143;Somerville;MA;42.39;-71.1;US
02144;Somerville;MA;42.39;-71.1;US
02145;Somerville;MA;42.39;-71.1;US
02148;Malden;MA;42.43;-71.05;US
02149;Everett;MA;42.4;-71.05;US
02150;Chelsea;MA;42.39;-71.03;US
02151;Revere;MA;42.41;-70.99;US
02152;Winthrop;MA;42.37;-70.98;US
02153;Medford;MA;42.42;-71.1;US
02155;Medford;MA;42.42;-71.1;US
02156;West Medford;MA;42.42;-71.13;US
02163;Boston;MA;42.35;-71.06;US
02169;Quincy;MA;42.26;-71;US
02170;Quincy;MA;42.26;-71;US
02171;Quincy;MA;42.26;-71;US
02176;Melrose;MA;42.45;-71.05;US
02180;Stoneham;MA;42.47;-71.09;US
02184;Braintree;MA;42.2;-71;US
02185;Braintree;MA;42.2;-71;US
02186;Milton;MA;42.24;-71.08;US
02187;Milton Village;MA;42.26;-71.08;US
02188;Weymouth;MA;42.2;-70.94;US
02189;East Weymouth;MA;42.2;-70.94;US
02190;South Weymouth;MA;42.2;-70.94;US
02191;North Weymouth;MA;42.2;-70.94;US
02196;Boston;MA;42.35;-71.06;US
02199;Boston;MA;42.35;-71.06;US
02201;Boston;MA;42.35;-71.06;US
02203;Boston;MA;42.35;-71.06;US
02204;Boston;MA;42.35;-71.06;US
02205;Boston;MA;42.35;-71.06;US
02206;Boston;MA;42.35;-71.06;US
02207;Boston;MA;42.35;-71.05;US
02210;Boston;MA;42.35;-71.06;US
02211;Boston;MA;42.35;-71.06;US
02212;Boston;MA;42.35;-71.06;US
02215;Boston;MA;42.35;-71.06;US
02216;Boston;MA;42.34;-71.07;US
02217;Boston;MA;42.35;-71.06;US
02222;Boston;MA;42.35;-71.06;US
02228;East Boston;MA;42.35;-71.06;US
02238;Cambridge;MA;42.37;-71.11;US
02239;Cambridge;MA;42.36;-71.1;US
02241;Boston;MA;42.35;-71.06;US
02266;Boston;MA;42.35;-71.06;US
02269;Quincy;MA;42.26;-71;US
02283;Boston;MA;42.35;-71.06;US
02284;Boston;MA;42.35;-71.06;US
02293;Boston;MA;42.35;-71.06;US
02295;Boston;MA;42.35;-71.06;US
02297;Boston;MA;42.35;-71.06;US
02298;Boston;MA;42.34;-71.05;US
02301;Brockton;MA;42.08;-71.02;US
02302;Brockton;MA;42.08;-71.02;US
02303;Brockton;MA;42.08;-71.02;US
02304;Brockton;MA;42.08;-71.02;US
02305;Brockton;MA;42.08;-71.02;US
02322;Avon;MA;42.11;-71.03;US
02324;Bridgewater;MA;41.98;-70.97;US
02325;Bridgewater;MA;41.98;-70.97;US
02327;Bryantville;MA;42.06;-70.8;US
02330;Carver;MA;41.88;-70.76;US
02331;Duxbury;MA;42.04;-70.67;US
02332;Duxbury;MA;42.04;-70.67;US
02333;East Bridgewater;MA;42.03;-70.95;US
02334;Easton;MA;42.03;-71.1;US
02337;Elmwood;MA;42.01;-70.96;US
02338;Halifax;MA;41.98;-70.86;US
02339;Hanover;MA;42.11;-70.81;US
02340;Hanover;MA;42.11;-70.81;US
02341;Hanson;MA;42.06;-70.85;US
02343;Holbrook;MA;42.14;-71;US
02344;Middleboro;MA;41.86;-70.9;US
02345;Manomet;MA;41.92;-70.56;US
02346;Middleboro;MA;41.86;-70.9;US
02347;Lakeville;MA;41.85;-70.95;US
02348;Lakeville;MA;41.86;-70.9;US
02349;Middleboro;MA;41.86;-70.9;US
02350;Monponsett;MA;42.02;-70.84;US
02351;Abington;MA;42.11;-70.95;US
02355;North Carver;MA;41.91;-70.79;US
02356;North Easton;MA;42.05;-71.1;US
02357;North Easton;MA;42.05;-71.1;US
02358;North Pembroke;MA;42.09;-70.78;US
02359;Pembroke;MA;42.06;-70.8;US
02360;Plymouth;MA;41.95;-70.66;US
02361;Plymouth;MA;41.95;-70.66;US
02362;Plymouth;MA;41.95;-70.66;US
02364;Kingston;MA;41.99;-70.71;US
02366;South Carver;MA;41.83;-70.72;US
02367;Plympton;MA;41.95;-70.81;US
02368;Randolph;MA;42.17;-71.05;US
02370;Rockland;MA;42.13;-70.91;US
02375;South Easton;MA;42.03;-71.1;US
02379;West Bridgewater;MA;42.01;-71;US
02381;White Horse Beach;MA;41.93;-70.59;US
02382;Whitman;MA;42.08;-70.93;US
02420;Lexington;MA;42.44;-71.23;US
02421;Lexington;MA;42.44;-71.23;US
02445;Brookline;MA;42.32;-71.14;US
02446;Brookline;MA;42.32;-71.14;US
02447;Brookline Village;MA;42.33;-71.13;US
02451;Waltham;MA;42.38;-71.24;US
02452;Waltham;MA;42.38;-71.24;US
02453;Waltham;MA;42.38;-71.24;US
02454;Waltham;MA;42.38;-71.24;US
02455;North Waltham;MA;42.39;-71.22;US
02456;New Town;MA;42.33;-71.2;US
02457;Babson Park;MA;42.29;-71.26;US
02458;Newton;MA;42.33;-71.2;US
02459;Newton Center;MA;42.31;-71.19;US
02460;Newtonville;MA;42.35;-71.2;US
02461;Newton Highlands;MA;42.31;-71.2;US
02462;Newton Lower Falls;MA;42.33;-71.25;US
02464;Newton Upper Falls;MA;42.31;-71.22;US
02465;West Newton;MA;42.35;-71.22;US
02466;Auburndale;MA;42.34;-71.24;US
02467;Chestnut Hill;MA;42.31;-71.16;US
02468;Waban;MA;42.32;-71.23;US
02471;Watertown;MA;42.36;-71.17;US
02472;Watertown;MA;42.36;-71.17;US
02474;Arlington;MA;42.41;-71.16;US
02475;Arlington Heights;MA;42.41;-71.18;US
02476;Arlington;MA;42.41;-71.16;US
02477;Watertown;MA;42.36;-71.17;US
02478;Belmont;MA;42.39;-71.18;US
02479;Waverley;MA;42.39;-71.17;US
02481;Wellesley Hills;MA;42.31;-71.27;US
02482;Wellesley;MA;42.3;-71.28;US
02492;Needham;MA;42.28;-71.24;US
02493;Weston;MA;42.36;-71.26;US
02494;Needham Heights;MA;42.28;-71.24;US
02495;Nonantum;MA;42.33;-71.2;US
02532;Buzzards Bay;MA;41.75;-70.61;US
02534;Cataumet;MA;41.66;-70.61;US
02535;Chilmark;MA;41.34;-70.74;US
02536;East Falmouth;MA;41.56;-70.55;US
02537;East Sandwich;MA;41.73;-70.43;US
02538;East Wareham;MA;41.77;-70.64;US
02539;Edgartown;MA;41.38;-70.53;US
02540;Falmouth;MA;41.56;-70.62;US
02541;Falmouth;MA;41.54;-70.6;US
02542;Buzzards Bay;MA;41.75;-70.61;US
02543;Woods Hole;MA;41.52;-70.66;US
02552;Menemsha;MA;41.34;-70.73;US
02553;Monument Beach;MA;41.71;-70.6;US
02554;Nantucket;MA;41.27;-70.1;US
02556;North Falmouth;MA;41.64;-70.63;US
02557;Oak Bluffs;MA;41.45;-70.56;US
02558;Onset;MA;41.74;-70.66;US
02559;Pocasset;MA;41.69;-70.63;US
02561;Sagamore;MA;41.78;-70.53;US
02562;Sagamore Beach;MA;41.79;-70.53;US
02563;Sandwich;MA;41.75;-70.49;US
02564;Siasconset;MA;41.27;-70;US
02565;Silver Beach;MA;41.63;-70.64;US
02568;Vineyard Haven;MA;41.45;-70.6;US
02571;Wareham;MA;41.76;-70.71;US
02573;West Chop;MA;41.45;-70.6;US
02574;West Falmouth;MA;41.6;-70.64;US
02575;West Tisbury;MA;41.38;-70.67;US
02576;West Wareham;MA;41.78;-70.75;US
02584;Nantucket;MA;41.27;-70.1;US
02601;Hyannis;MA;41.65;-70.29;US
02630;Barnstable;MA;41.7;-70.3;US
02631;Brewster;MA;41.76;-70.08;US
02632;Centerville;MA;41.66;-70.34;US
02633;Chatham;MA;41.67;-69.96;US
02634;Centerville;MA;41.66;-70.34;US
02635;Cotuit;MA;41.62;-70.44;US
02636;Centerville;MA;41.64;-70.34;US
02637;Cummaquid;MA;41.7;-70.24;US
02638;Dennis;MA;41.73;-70.2;US
02639;Dennis Port;MA;41.66;-70.13;US
02641;East Dennis;MA;41.74;-70.15;US
02642;Eastham;MA;41.83;-69.96;US
02643;East Orleans;MA;41.74;-69.98;US
02644;Forestdale;MA;41.68;-70.5;US
02645;Harwich;MA;41.69;-70.07;US
02646;Harwich Port;MA;41.66;-70.06;US
02647;Hyannis Port;MA;41.64;-70.3;US
02648;Marstons Mills;MA;41.67;-70.4;US
02649;Mashpee;MA;41.65;-70.48;US
02650;North Chatham;MA;41.7;-69.95;US
02651;North Eastham;MA;41.84;-69.97;US
02652;North Truro;MA;42.04;-70.09;US
02653;Orleans;MA;41.79;-70;US
02655;Osterville;MA;41.62;-70.38;US
02657;Provincetown;MA;42.06;-70.2;US
02659;South Chatham;MA;41.68;-70.02;US
02660;South Dennis;MA;41.7;-70.15;US
02661;South Harwich;MA;41.67;-70.04;US
02662;South Orleans;MA;41.75;-69.99;US
02663;South Wellfleet;MA;41.89;-69.98;US
02664;South Yarmouth;MA;41.67;-70.2;US
02666;Truro;MA;42;-70.06;US
02667;Wellfleet;MA;41.93;-70.03;US
02668;West Barnstable;MA;41.7;-70.37;US
02669;West Chatham;MA;41.68;-69.99;US
02670;West Dennis;MA;41.66;-70.16;US
02671;West Harwich;MA;41.67;-70.11;US
02672;West Hyannisport;MA;41.66;-70.33;US
02673;West Yarmouth;MA;41.65;-70.24;US
02675;Yarmouth Port;MA;41.7;-70.22;US
02702;Assonet;MA;41.78;-71.06;US
02703;Attleboro;MA;41.93;-71.29;US
02712;Chartley;MA;41.97;-71.18;US
02713;Cuttyhunk;MA;41.45;-70.8;US
02714;Dartmouth;MA;41.56;-71;US
02715;Dighton;MA;41.81;-71.11;US
02717;East Freetown;MA;41.75;-70.97;US
02718;East Taunton;MA;41.87;-71.01;US
02719;Fairhaven;MA;41.63;-70.9;US
02720;Fall River;MA;41.71;-71.1;US
02721;Fall River;MA;41.71;-71.1;US
02722;Fall River;MA;41.71;-71.1;US
02723;Fall River;MA;41.71;-71.1;US
02724;Fall River;MA;41.71;-71.1;US
02725;Somerset;MA;41.73;-71.15;US
02726;Somerset;MA;41.73;-71.15;US
02738;Marion;MA;41.7;-70.76;US
02739;Mattapoisett;MA;41.66;-70.8;US
02740;New Bedford;MA;41.66;-70.93;US
02741;New Bedford;MA;41.66;-70.93;US
02742;New Bedford;MA;41.66;-70.93;US
02743;Acushnet;MA;41.68;-70.9;US
02744;New Bedford;MA;41.66;-70.93;US
02745;New Bedford;MA;41.66;-70.93;US
02746;New Bedford;MA;41.66;-70.93;US
02747;North Dartmouth;MA;41.64;-71;US
02748;South Dartmouth;MA;41.55;-70.98;US
02760;North Attleboro;MA;41.97;-71.33;US
02761;North Attleboro;MA;41.97;-71.33;US
02762;Plainville;MA;42;-71.33;US
02763;Attleboro Falls;MA;41.97;-71.3;US
02764;North Dighton;MA;41.85;-71.15;US
02766;Norton;MA;41.96;-71.18;US
02767;Raynham;MA;41.93;-71.04;US
02768;Raynham Center;MA;41.93;-71.04;US
02769;Rehoboth;MA;41.83;-71.26;US
02770;Rochester;MA;41.73;-70.81;US
02771;Seekonk;MA;41.81;-71.33;US
02777;Swansea;MA;41.75;-71.18;US
02779;Berkley;MA;41.85;-71.08;US
02780;Taunton;MA;41.9;-71.09;US
02783;Taunton;MA;41.9;-71.09;US
02790;Westport;MA;41.66;-71.1;US
02791;Westport Point;MA;41.52;-71.07;US
02801;Adamsville;RI;41.51;-71.16;US
02802;Albion;RI;41.95;-71.45;US
02804;Ashaway;RI;41.42;-71.78;US
02806;Barrington;RI;41.73;-71.31;US
02807;Block Island;RI;41.16;-71.58;US
02808;Bradford;RI;41.39;-71.75;US
02809;Bristol;RI;41.67;-71.27;US
02812;Carolina;RI;41.47;-71.64;US
02813;Charlestown;RI;41.38;-71.65;US
02814;Chepachet;RI;41.91;-71.7;US
02815;Clayville;RI;41.77;-71.66;US
02816;Coventry;RI;41.68;-71.66;US
02817;West Greenwich;RI;41.63;-71.65;US
02818;East Greenwich;RI;41.63;-71.5;US
02822;Exeter;RI;41.56;-71.68;US
02823;Fiskeville;RI;41.73;-71.54;US
02824;Forestdale;RI;41.97;-71.55;US
02825;Foster;RI;41.85;-71.76;US
02826;Glendale;RI;41.97;-71.69;US
02827;Greene;RI;41.69;-71.74;US
02828;Greenville;RI;41.87;-71.55;US
02829;Harmony;RI;41.88;-71.61;US
02830;Harrisville;RI;41.96;-71.67;US
02831;Hope;RI;41.75;-71.56;US
02832;Hope Valley;RI;41.51;-71.72;US
02833;Hopkinton;RI;41.45;-71.78;US
02835;Jamestown;RI;41.48;-71.36;US
02836;Kenyon;RI;41.48;-71.68;US
02837;Little Compton;RI;41.5;-71.16;US
02838;Manville;RI;41.96;-71.47;US
02839;Mapleville;RI;41.97;-71.69;US
02840;Newport;RI;41.47;-71.3;US
02841;Newport;RI;41.52;-71.3;US
02842;Middletown;RI;41.51;-71.27;US
02852;North Kingstown;RI;41.55;-71.46;US
02854;North Kingstown;RI;41.59;-71.45;US
02857;North Scituate;RI;41.83;-71.63;US
02858;Oakland;RI;41.96;-71.64;US
02859;Pascoag;RI;41.95;-71.7;US
02860;Pawtucket;RI;41.87;-71.37;US
02861;Pawtucket;RI;41.87;-71.37;US
02862;Pawtucket;RI;41.87;-71.37;US
02863;Central Falls;RI;41.88;-71.39;US
02864;Cumberland;RI;41.94;-71.41;US
02865;Lincoln;RI;41.91;-71.45;US
02871;Portsmouth;RI;41.6;-71.25;US
02872;Prudence Island;RI;41.6;-71.31;US
02873;Rockville;RI;41.44;-71.77;US
02874;Saunderstown;RI;41.51;-71.44;US
02875;Shannock;RI;41.46;-71.67;US
02876;Slatersville;RI;41.97;-71.55;US
02877;Slocum;RI;41.52;-71.54;US
02878;Tiverton;RI;41.65;-71.2;US
02879;Wakefield;RI;41.45;-71.51;US
02880;Wakefield;RI;41.45;-71.51;US
02881;Kingston;RI;41.47;-71.52;US
02882;Narragansett;RI;41.39;-71.48;US
02883;Peace Dale;RI;41.45;-71.5;US
02885;Warren;RI;41.71;-71.26;US
02886;Warwick;RI;41.7;-71.42;US
02887;Warwick;RI;41.7;-71.42;US
02888;Warwick;RI;41.7;-71.42;US
02889;Warwick;RI;41.7;-71.42;US
02891;Westerly;RI;41.37;-71.81;US
02892;West Kingston;RI;41.5;-71.59;US
02893;West Warwick;RI;41.69;-71.51;US
02894;Wood River Junction;RI;41.45;-71.7;US
02895;Woonsocket;RI;41.99;-71.5;US
02896;North Smithfield;RI;41.95;-71.55;US
02898;Wyoming;RI;41.52;-71.67;US
02901;Providence;RI;41.82;-71.41;US
02902;Providence;RI;41.82;-71.41;US
02903;Providence;RI;41.82;-71.41;US
02904;Providence;RI;41.82;-71.41;US
02905;Providence;RI;41.82;-71.41;US
02906;Providence;RI;41.82;-71.41;US
02907;Providence;RI;41.82;-71.41;US
02908;Providence;RI;41.82;-71.41;US
02909;Providence;RI;41.82;-71.41;US
02910;Cranston;RI;41.76;-71.48;US
02911;North Providence;RI;41.86;-71.45;US
02912;Providence;RI;41.82;-71.41;US
02914;East Providence;RI;41.8;-71.35;US
02915;Riverside;RI;41.77;-71.35;US
02916;Rumford;RI;41.84;-71.35;US
02917;Smithfield;RI;41.9;-71.53;US
02918;Providence;RI;41.82;-71.41;US
02919;Johnston;RI;41.81;-71.46;US
02920;Cranston;RI;41.76;-71.48;US
02921;Cranston;RI;41.76;-71.48;US
02940;Providence;RI;41.82;-71.41;US
03031;Amherst;NH;42.86;-71.61;US
03032;Auburn;NH;43;-71.34;US
03033;Brookline;NH;42.73;-71.66;US
03034;Candia;NH;43.07;-71.27;US
03036;Chester;NH;42.95;-71.25;US
03037;Deerfield;NH;43.14;-71.21;US
03038;Derry;NH;42.89;-71.28;US
03040;East Candia;NH;43.05;-71.27;US
03041;East Derry;NH;42.88;-71.27;US
03042;Epping;NH;43.03;-71.07;US
03043;Francestown;NH;42.98;-71.8;US
03044;Fremont;NH;42.99;-71.14;US
03045;Goffstown;NH;43.01;-71.6;US
03046;Dunbarton;NH;43.1;-71.59;US
03047;Greenfield;NH;42.95;-71.85;US
03048;Greenville;NH;42.76;-71.79;US
03049;Hollis;NH;42.73;-71.58;US
03051;Hudson;NH;42.76;-71.43;US
03052;Litchfield;NH;42.83;-71.46;US
03053;Londonderry;NH;42.85;-71.36;US
03054;Merrimack;NH;42.86;-71.48;US
03055;Milford;NH;42.83;-71.66;US
03057;Mont Vernon;NH;42.9;-71.66;US
03060;Nashua;NH;42.74;-71.49;US
03061;Nashua;NH;42.74;-71.49;US
03062;Nashua;NH;42.74;-71.49;US
03063;Nashua;NH;42.74;-71.49;US
03064;Nashua;NH;42.74;-71.49;US
03070;New Boston;NH;42.96;-71.68;US
03071;New Ipswich;NH;42.75;-71.85;US
03073;North Salem;NH;42.83;-71.22;US
03076;Pelham;NH;42.73;-71.31;US
03077;Raymond;NH;43.03;-71.17;US
03079;Salem;NH;42.78;-71.2;US
03082;Lyndeborough;NH;42.9;-71.75;US
03084;Temple;NH;42.81;-71.83;US
03086;Wilton;NH;42.84;-71.73;US
03087;Windham;NH;42.8;-71.3;US
03101;Manchester;NH;42.99;-71.45;US
03102;Manchester;NH;42.99;-71.45;US
03103;Manchester;NH;42.99;-71.45;US
03104;Manchester;NH;42.99;-71.45;US
03105;Manchester;NH;42.99;-71.45;US
03106;Hooksett;NH;43.09;-71.45;US
03107;Manchester;NH;42.99;-71.45;US
03108;Manchester;NH;42.99;-71.45;US
03109;Manchester;NH;42.99;-71.45;US
03110;Bedford;NH;42.95;-71.5;US
03111;Manchester;NH;42.99;-71.45;US
03215;Waterville Valley;NH;43.95;-71.5;US
03216;Andover;NH;43.43;-71.82;US
03217;Ashland;NH;43.69;-71.63;US
03218;Barnstead;NH;43.33;-71.29;US
03220;Belmont;NH;43.44;-71.47;US
03221;Bradford;NH;43.27;-71.96;US
03222;Bristol;NH;43.6;-71.74;US
03223;Campton;NH;43.86;-71.63;US
03224;Canterbury;NH;43.33;-71.56;US
03225;Center Barnstead;NH;43.33;-71.23;US
03226;Center Harbor;NH;43.7;-71.22;US
03227;Center Sandwich;NH;43.83;-71.47;US
03229;Contoocook;NH;43.22;-71.71;US
03230;Danbury;NH;43.52;-71.86;US
03231;East Andover;NH;43.48;-71.76;US
03233;Elkins;NH;43.4;-71.94;US
03234;Epsom;NH;43.22;-71.33;US
03235;Franklin;NH;43.45;-71.66;US
03237;Gilmanton;NH;43.42;-71.41;US
03238;Glencliff;NH;43.98;-71.9;US
03240;Grafton;NH;43.55;-71.94;US
03241;Hebron;NH;43.69;-71.8;US
03242;Henniker;NH;43.17;-71.81;US
03243;Hill;NH;43.52;-71.7;US
03244;Hillsborough;NH;43.12;-71.92;US
03245;Holderness;NH;43.73;-71.58;US
03246;Laconia;NH;43.56;-71.48;US
03247;Laconia;NH;43.56;-71.48;US
03249;Gilford;NH;43.53;-71.38;US
03251;Lincoln;NH;44.04;-71.67;US
03252;Lochmere;NH;43.47;-71.56;US
03253;Meredith;NH;43.65;-71.5;US
03254;Moultonborough;NH;43.75;-71.39;US
03255;Newbury;NH;43.32;-72.03;US
03256;New Hampton;NH;43.6;-71.65;US
03257;New London;NH;43.41;-71.98;US
03258;Chichester;NH;43.25;-71.39;US
03259;North Sandwich;NH;43.86;-71.38;US
03260;North Sutton;NH;43.36;-71.94;US
03261;Northwood;NH;43.19;-71.15;US
03262;North Woodstock;NH;44.01;-71.73;US
03263;Pittsfield;NH;43.3;-71.33;US
03264;Plymouth;NH;43.73;-71.69;US
03266;Rumney;NH;43.8;-71.81;US
03268;Salisbury;NH;43.38;-71.71;US
03269;Sanbornton;NH;43.48;-71.58;US
03272;South Newbury;NH;43.29;-72;US
03273;South Sutton;NH;43.31;-71.92;US
03274;Stinson Lake;NH;43.86;-71.8;US
03275;Suncook;NH;43.13;-71.45;US
03276;Tilton;NH;43.44;-71.58;US
03278;Warner;NH;43.28;-71.81;US
03279;Warren;NH;43.92;-71.89;US
03280;Washington;NH;43.17;-72.09;US
03281;Weare;NH;43.1;-71.73;US
03282;Wentworth;NH;43.87;-71.91;US
03284;Springfield;NH;43.49;-72.03;US
03285;Thornton;NH;43.93;-71.62;US
03287;Wilmot;NH;43.45;-71.91;US
03289;Winnisquam;NH;43.5;-71.49;US
03290;Nottingham;NH;43.11;-71.1;US
03291;West Nottingham;NH;43.13;-71.12;US
03293;Woodstock;NH;43.97;-71.68;US
03298;Tilton;NH;43.44;-71.58;US
03299;Tilton;NH;43.44;-71.58;US
03301;Concord;NH;43.23;-71.56;US
03302;Concord;NH;43.23;-71.56;US
03303;Concord;NH;43.23;-71.56;US
03304;Bow;NH;43.13;-71.54;US
03305;Concord;NH;43.23;-71.56;US
03307;Loudon;NH;43.28;-71.46;US
03431;Keene;NH;42.95;-72.29;US
03435;Keene;NH;42.95;-72.29;US
03440;Antrim;NH;43.03;-71.94;US
03441;Ashuelot;NH;42.81;-72.44;US
03442;Bennington;NH;43;-71.93;US
03443;Chesterfield;NH;42.88;-72.46;US
03444;Dublin;NH;42.91;-72.06;US
03445;Sullivan;NH;43.01;-72.21;US
03446;Swanzey;NH;42.86;-72.28;US
03447;Fitzwilliam;NH;42.78;-72.15;US
03448;Gilsum;NH;43.05;-72.26;US
03449;Hancock;NH;42.96;-71.98;US
03450;Harrisville;NH;42.95;-72.1;US
03451;Hinsdale;NH;42.78;-72.48;US
03452;Jaffrey;NH;42.81;-72.02;US
03455;Marlborough;NH;42.9;-72.21;US
03456;Marlow;NH;43.11;-72.2;US
03457;Nelson;NH;42.99;-72.12;US
03458;Peterborough;NH;42.87;-71.96;US
03461;Rindge;NH;42.75;-72.01;US
03462;Spofford;NH;42.9;-72.4;US
03464;Stoddard;NH;43.08;-72.1;US
03465;Troy;NH;42.83;-72.18;US
03466;West Chesterfield;NH;42.87;-72.51;US
03467;Westmoreland;NH;42.96;-72.45;US
03468;West Peterborough;NH;42.85;-71.96;US
03469;West Swanzey;NH;42.87;-72.32;US
03470;Winchester;NH;42.77;-72.38;US
03561;Littleton;NH;44.31;-71.76;US
03570;Berlin;NH;44.48;-71.25;US
03574;Bethlehem;NH;44.28;-71.68;US
03575;Bretton Woods;NH;44.34;-71.55;US
03576;Colebrook;NH;44.89;-71.49;US
03579;Errol;NH;44.78;-71.13;US
03580;Franconia;NH;44.22;-71.74;US
03581;Gorham;NH;44.39;-71.18;US
03582;Groveton;NH;44.59;-71.51;US
03583;Jefferson;NH;44.41;-71.47;US
03584;Lancaster;NH;44.48;-71.56;US
03585;Lisbon;NH;44.21;-71.9;US
03586;Sugar Hill;NH;44.23;-71.78;US
03588;Milan;NH;44.57;-71.18;US
03589;Mount Washington;NH;44.27;-71.3;US
03590;North Stratford;NH;44.76;-71.58;US
03592;Pittsburg;NH;45.05;-71.39;US
03593;Randolph;NH;44.37;-71.25;US
03595;Twin Mountain;NH;44.3;-71.5;US
03597;West Stewartstown;NH;44.95;-71.49;US
03598;Whitefield;NH;44.37;-71.61;US
03601;Acworth;NH;43.21;-72.29;US
03602;Alstead;NH;43.15;-72.36;US
03603;Charlestown;NH;43.23;-72.42;US
03604;Drewsville;NH;43.12;-72.39;US
03605;Lempster;NH;43.23;-72.21;US
03607;South Acworth;NH;43.18;-72.32;US
03608;Walpole;NH;43.08;-72.43;US
03609;North Walpole;NH;43.14;-72.44;US
03740;Bath;NH;44.16;-71.96;US
03741;Canaan;NH;43.64;-72.01;US
03743;Claremont;NH;43.37;-72.33;US
03745;Cornish;NH;43.48;-72.32;US
03746;Cornish Flat;NH;43.49;-72.27;US
03748;Enfield;NH;43.64;-72.14;US
03749;Enfield Center;NH;43.57;-72.11;US
03750;Etna;NH;43.71;-72.19;US
03751;Georges Mills;NH;43.42;-72.07;US
03752;Goshen;NH;43.3;-72.14;US
03753;Grantham;NH;43.48;-72.13;US
03754;Guild;NH;43.37;-72.14;US
03755;Hanover;NH;43.7;-72.27;US
03756;Lebanon;NH;43.63;-72.25;US
03765;Haverhill;NH;44.03;-72.06;US
03766;Lebanon;NH;43.63;-72.25;US
03768;Lyme;NH;43.8;-72.15;US
03769;Lyme Center;NH;43.83;-72.1;US
03770;Meriden;NH;43.52;-72.27;US
03771;Monroe;NH;44.28;-72.01;US
03773;Newport;NH;43.37;-72.17;US
03774;North Haverhill;NH;44.09;-71.99;US
03777;Orford;NH;43.89;-72.06;US
03779;Piermont;NH;43.96;-72.08;US
03780;Pike;NH;44;-72;US
03781;Plainfield;NH;43.53;-72.35;US
03782;Sunapee;NH;43.38;-72.08;US
03784;West Lebanon;NH;43.62;-72.29;US
03785;Woodsville;NH;44.14;-72.02;US
03801;Portsmouth;NH;43.05;-70.78;US
03802;Portsmouth;NH;43.05;-70.78;US
03803;Portsmouth;NH;43.05;-70.78;US
03804;Portsmouth;NH;43.05;-70.78;US
03805;Newington;NH;43.23;-70.82;US
03809;Alton;NH;43.45;-71.21;US
03810;Alton Bay;NH;43.48;-71.24;US
03811;Atkinson;NH;42.83;-71.14;US
03812;Bartlett;NH;44.08;-71.27;US
03813;Center Conway;NH;43.97;-71.04;US
03814;Center Ossipee;NH;43.76;-71.12;US
03815;Center Strafford;NH;43.26;-71.11;US
03816;Center Tuftonboro;NH;43.71;-71.25;US
03817;Chocorua;NH;43.89;-71.24;US
03818;Conway;NH;43.97;-71.12;US
03819;Danville;NH;42.91;-71.12;US
03820;Dover;NH;43.19;-70.87;US
03821;Dover;NH;43.19;-70.87;US
03822;Dover;NH;43.19;-70.87;US
03823;Madbury;NH;43.17;-70.93;US
03824;Durham;NH;43.13;-70.92;US
03825;Barrington;NH;43.22;-71.04;US
03826;East Hampstead;NH;42.88;-71.13;US
03827;East Kingston;NH;42.92;-71.01;US
03830;East Wakefield;NH;43.64;-71;US
03832;Eaton Center;NH;43.9;-71.06;US
03833;Exeter;NH;42.97;-70.94;US
03835;Farmington;NH;43.4;-71.07;US
03836;Freedom;NH;43.81;-71.03;US
03837;Gilmanton Iron Works;NH;43.43;-71.34;US
03838;Glen;NH;44.1;-71.17;US
03839;Rochester;NH;43.3;-70.97;US
03840;Greenland;NH;43.03;-70.83;US
03841;Hampstead;NH;42.87;-71.18;US
03842;Hampton;NH;42.94;-70.82;US
03843;Hampton;NH;42.94;-70.82;US
03844;Hampton Falls;NH;42.91;-70.86;US
03845;Intervale;NH;44.15;-71.06;US
03846;Jackson;NH;44.14;-71.18;US
03847;Kearsarge;NH;44.06;-71.06;US
03848;Kingston;NH;42.93;-71.05;US
03849;Madison;NH;43.89;-71.14;US
03850;Melvin Village;NH;43.69;-71.28;US
03851;Milton;NH;43.4;-70.98;US
03852;Milton Mills;NH;43.5;-70.97;US
